Customer ID,Age,Gender,Item Purchased,Category,"Purchase 
Amount (USD)",Location,Size,Color,Season,"Review 
Rating","Subscription 
Status","Payment 
Method","Shipping 
Type","Discount 
Applied","Promo Code
 Used","Previous
 Purchases","Preferred Payment
 Method","Frequency of
 Purchases","Previous Purchased 
Amount (USD)","Average 
Order Value (USD)","Total Sales 
Revenue Per Customer (USD)",Time spend on website  Minutes, clicks ,total number of impressions,Click-through rate (CTR),Website Traffic,"Conversion
 Rate %"
1744,23,Male,Skirt,Clothing,$72.00,Missouri,XL,Brown,Winter,3.3,No,Debit Card,Standard,No,No,3,Bank Transfer,Weekly,$310.00,$95.50,$382.00,14,1,300,0.33%,161,0.62%
1745,57,Male,Sunglasses,Accessories,$63.00,Michigan,L,Teal,Winter,3,No,PayPal,Standard,No,No,23,PayPal,Weekly,$409.00,$19.67,$472.00,95,1,267,0.37%,76,1.32%
1746,40,Male,Skirt,Clothing,$27.00,West Virginia,L,Red,Winter,3.6,No,Credit Card,Store Pickup,No,No,27,Cash,Weekly,$217.00,$8.71,$244.00,70,2,289,0.69%,38,5.26%
1747,65,Male,Handbag,Accessories,$44.00,Alabama,L,Brown,Summer,3.1,No,Bank Transfer,Store Pickup,No,No,44,Bank Transfer,Fortnightly,$444.00,$10.84,$488.00,17,0,152,0.00%,58,0.00%
1748,61,Male,Coat,Outerwear,$23.00,New Hampshire,M,Yellow,Winter,2.9,No,Cash,Express,No,No,41,Venmo,Quarterly,$15.00,$0.90,$38.00,65,1,212,0.47%,188,0.53%
1749,34,Male,Skirt,Clothing,$93.00,Montana,L,Teal,Winter,3.9,No,Bank Transfer,2-Day Shipping,No,No,41,Bank Transfer,Annually,$157.00,$5.95,$250.00,48,0,333,0.00%,136,0.00%
1750,43,Male,Hoodie,Clothing,$70.00,Wyoming,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36,Debit Card,Every 3 Months,$334.00,$10.92,$404.00,36,0,292,0.00%,105,0.00%
1751,31,Male,Sunglasses,Accessories,$85.00,Missouri,M,White,Fall,3.1,No,Credit Card,Express,No,No,38,Venmo,Every 3 Months,$252.00,$8.64,$337.00,31,0,226,0.00%,137,0.00%
1752,57,Male,Sweater,Clothing,$40.00,Ohio,M,Silver,Winter,3.2,No,PayPal,2-Day Shipping,No,No,34,Cash,Annually,$322.00,$10.34,$362.00,27,1,295,0.34%,195,0.51%
1753,34,Male,Boots,Footwear,$29.00,South Dakota,L,Blue,Winter,3.3,No,Debit Card,Store Pickup,No,No,14,Venmo,Quarterly,$165.00,$12.93,$194.00,88,1,325,0.31%,87,1.15%
1754,25,Male,Skirt,Clothing,$27.00,Colorado,L,Black,Fall,4.8,No,Venmo,Next Day Air,No,No,23,Credit Card,Fortnightly,$302.00,$13.71,$329.00,86,0,305,0.00%,100,0.00%
1755,66,Male,Dress,Clothing,$93.00,Massachusetts,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Fortnightly,$578.00,$35.32,$671.00,72,0,279,0.00%,174,0.00%
1756,56,Male,Belt,Accessories,$20.00,Delaware,XL,Charcoal,Spring,4.6,No,Cash,Next Day Air,No,No,45,Cash,Monthly,$76.00,$2.09,$96.00,11,0,195,0.00%,34,0.00%
1757,49,Male,Jewelry,Accessories,$55.00,New Hampshire,S,Cyan,Fall,2.8,No,PayPal,Free Shipping,No,No,14,Bank Transfer,Weekly,$476.00,$35.40,$531.00,78,0,171,0.00%,189,0.00%
1758,19,Male,Dress,Clothing,$94.00,Michigan,L,Yellow,Fall,3.6,No,Bank Transfer,Standard,No,No,48,Debit Card,Annually,$546.00,$13.06,$640.00,79,2,271,0.74%,114,1.75%
1759,27,Male,Hat,Accessories,$56.00,Pennsylvania,M,Silver,Winter,4.3,No,Debit Card,Free Shipping,No,No,17,Venmo,Bi-Weekly,$79.00,$7.50,$135.00,93,2,332,0.60%,198,1.01%
1760,68,Male,Sweater,Clothing,$58.00,Louisiana,L,Green,Spring,4,No,Venmo,Next Day Air,No,No,1,PayPal,Weekly,$211.00,$134.50,$269.00,92,2,267,0.75%,42,4.76%
1761,20,Male,Skirt,Clothing,$44.00,Minnesota,XL,Peach,Spring,3.5,No,Credit Card,Standard,No,No,39,PayPal,Weekly,$294.00,$8.45,$338.00,45,2,202,0.99%,176,1.14%
1762,21,Male,Hoodie,Clothing,$95.00,Hawaii,S,Green,Fall,4.9,No,PayPal,2-Day Shipping,No,No,24,Cash,Weekly,$58.00,$6.12,$153.00,63,0,315,0.00%,60,0.00%
1763,36,Male,Sandals,Footwear,$42.00,Idaho,M,Brown,Summer,3.1,No,Credit Card,Express,No,No,41,Bank Transfer,Fortnightly,$571.00,$14.60,$613.00,68,1,191,0.52%,11,9.09%
1764,37,Male,Jewelry,Accessories,$93.00,Vermont,M,Lavender,Winter,3.9,No,Venmo,Store Pickup,No,No,28,PayPal,Annually,$371.00,$16.00,$464.00,52,2,324,0.62%,59,3.39%
1765,61,Male,Dress,Clothing,$56.00,Delaware,M,Charcoal,Summer,3,No,PayPal,Store Pickup,No,No,34,Venmo,Quarterly,$194.00,$7.14,$250.00,94,0,324,0.00%,163,0.00%
1766,68,Male,Hoodie,Clothing,$88.00,New Mexico,M,Orange,Spring,4.1,No,Bank Transfer,2-Day Shipping,No,No,41,Venmo,Quarterly,$187.00,$6.55,$275.00,82,0,283,0.00%,198,0.00%
1767,60,Male,Sweater,Clothing,$54.00,Alaska,S,Cyan,Winter,4.3,No,Venmo,2-Day Shipping,No,No,27,Cash,Bi-Weekly,$499.00,$19.75,$553.00,15,1,185,0.54%,58,1.72%
1768,69,Male,Jewelry,Accessories,$89.00,Minnesota,L,Lavender,Fall,3.8,No,PayPal,2-Day Shipping,No,No,46,Debit Card,Fortnightly,$493.00,$12.38,$582.00,81,2,212,0.94%,42,4.76%
1769,25,Male,Sandals,Footwear,$45.00,Nebraska,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2,PayPal,Every 3 Months,$465.00,$170.00,$510.00,21,2,255,0.78%,46,4.35%
1770,32,Male,Socks,Clothing,$75.00,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45,Cash,Monthly,$545.00,$13.48,$620.00,11,0,272,0.00%,196,0.00%
1771,53,Male,Backpack,Accessories,$22.00,Michigan,M,Pink,Fall,4.3,No,Credit Card,Express,No,No,34,Bank Transfer,Weekly,$422.00,$12.69,$444.00,95,1,229,0.44%,17,5.88%
1772,46,Male,Shirt,Clothing,$82.00,Indiana,XL,Turquoise,Fall,4.7,No,Credit Card,Store Pickup,No,No,9,Credit Card,Annually,$43.00,$12.50,$125.00,84,1,262,0.38%,50,2.00%
1773,58,Male,Shoes,Footwear,$34.00,Hawaii,M,Gold,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,Bank Transfer,Annually,$426.00,$230.00,$460.00,81,2,240,0.83%,114,1.75%
1774,21,Male,Coat,Outerwear,$92.00,West Virginia,M,Blue,Summer,2.7,No,Cash,Free Shipping,No,No,17,PayPal,Annually,$540.00,$35.11,$632.00,77,1,256,0.39%,119,0.84%
1775,46,Male,Sweater,Clothing,$78.00,New York,M,Lavender,Spring,3.7,No,Bank Transfer,Express,No,No,6,PayPal,Weekly,$457.00,$76.43,$535.00,83,2,172,1.16%,86,2.33%
1776,18,Male,Jacket,Outerwear,$47.00,Iowa,M,Violet,Spring,3.3,No,Bank Transfer,2-Day Shipping,No,No,12,Cash,Bi-Weekly,$283.00,$25.38,$330.00,12,2,179,1.12%,155,1.29%
1777,56,Male,Jacket,Outerwear,$64.00,Arizona,L,Cyan,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,10,Venmo,Every 3 Months,$276.00,$30.91,$340.00,73,2,275,0.73%,21,9.52%
1778,18,Male,Sneakers,Footwear,$44.00,Minnesota,L,Purple,Winter,4.7,No,Cash,Free Shipping,No,No,4,Cash,Fortnightly,$183.00,$45.40,$227.00,54,0,323,0.00%,8,0.00%
1779,49,Male,Belt,Accessories,$94.00,Texas,M,Red,Winter,4.9,No,Debit Card,Store Pickup,No,No,8,Debit Card,Bi-Weekly,$493.00,$65.22,$587.00,60,1,244,0.41%,191,0.52%
1780,29,Male,Scarf,Accessories,$62.00,Virginia,M,Charcoal,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,41,Venmo,Weekly,$169.00,$5.50,$231.00,61,0,345,0.00%,105,0.00%
1781,67,Male,Jewelry,Accessories,$81.00,North Dakota,S,Gray,Summer,4.2,No,Cash,Next Day Air,No,No,49,Credit Card,Weekly,$431.00,$10.24,$512.00,18,0,291,0.00%,36,0.00%
1782,31,Male,T-shirt,Clothing,$33.00,Iowa,M,Pink,Fall,3.7,No,PayPal,Express,No,No,49,Bank Transfer,Quarterly,$288.00,$6.42,$321.00,42,0,234,0.00%,198,0.00%
1783,52,Male,Pants,Clothing,$88.00,Utah,M,Lavender,Fall,2.7,No,Credit Card,Next Day Air,No,No,40,Bank Transfer,Fortnightly,$93.00,$4.41,$181.00,60,2,280,0.71%,23,8.70%
1784,42,Male,Handbag,Accessories,$49.00,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30,Credit Card,Monthly,$203.00,$8.13,$252.00,94,0,338,0.00%,60,0.00%
1785,32,Male,Backpack,Accessories,$31.00,Louisiana,L,Yellow,Summer,4.8,No,Cash,Standard,No,No,4,Debit Card,Quarterly,$516.00,$109.40,$547.00,74,1,168,0.60%,20,5.00%
1786,47,Male,Gloves,Accessories,$29.00,Iowa,S,Peach,Fall,4.1,No,Bank Transfer,Next Day Air,No,No,22,Venmo,Monthly,$386.00,$18.04,$415.00,11,1,278,0.36%,45,2.22%
1787,45,Male,Jacket,Outerwear,$34.00,Maryland,M,Brown,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,22,Venmo,Monthly,$16.00,$2.17,$50.00,59,1,226,0.44%,36,2.78%
1788,20,Male,Sweater,Clothing,$38.00,Montana,L,Gold,Fall,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Bank Transfer,Quarterly,$165.00,$18.45,$203.00,33,2,229,0.87%,140,1.43%
1789,66,Male,Blouse,Clothing,$41.00,Illinois,L,Pink,Summer,3.1,No,PayPal,Store Pickup,No,No,23,Cash,Bi-Weekly,$427.00,$19.50,$468.00,65,1,185,0.54%,35,2.86%
1790,52,Male,Blouse,Clothing,$34.00,Arizona,L,Peach,Spring,3,No,PayPal,2-Day Shipping,No,No,43,Debit Card,Quarterly,$51.00,$1.93,$85.00,16,2,230,0.87%,146,1.37%
1791,50,Male,Gloves,Accessories,$26.00,North Carolina,S,Violet,Summer,3.7,No,Credit Card,Store Pickup,No,No,31,PayPal,Bi-Weekly,$301.00,$10.22,$327.00,19,0,253,0.00%,61,0.00%
1792,62,Male,Jeans,Clothing,$98.00,Montana,S,Purple,Winter,4,No,Debit Card,Store Pickup,No,No,38,Cash,Annually,$485.00,$14.95,$583.00,54,0,169,0.00%,148,0.00%
1793,38,Male,Sneakers,Footwear,$59.00,Iowa,M,Peach,Fall,3,No,Bank Transfer,Express,No,No,22,Debit Card,Every 3 Months,$297.00,$15.48,$356.00,97,0,154,0.00%,145,0.00%
1794,65,Male,Hat,Accessories,$92.00,Iowa,S,White,Fall,3.8,No,Debit Card,Store Pickup,No,No,45,Cash,Every 3 Months,$190.00,$6.13,$282.00,31,1,170,0.59%,187,0.53%
1795,60,Male,Backpack,Accessories,$40.00,Ohio,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21,Debit Card,Fortnightly,$479.00,$23.59,$519.00,35,2,336,0.60%,128,1.56%
1796,68,Male,Jeans,Clothing,$20.00,Wisconsin,S,Violet,Fall,4,No,Debit Card,2-Day Shipping,No,No,9,Debit Card,Fortnightly,$312.00,$33.20,$332.00,14,2,340,0.59%,60,3.33%
1797,62,Male,Skirt,Clothing,$35.00,South Carolina,S,Brown,Spring,3.1,No,Debit Card,Store Pickup,No,No,34,Venmo,Weekly,$379.00,$11.83,$414.00,52,2,296,0.68%,87,2.30%
1798,62,Male,Belt,Accessories,$35.00,Oregon,L,Maroon,Spring,3.9,No,PayPal,2-Day Shipping,No,No,26,Venmo,Weekly,$182.00,$8.04,$217.00,44,0,242,0.00%,43,0.00%
1799,40,Male,Dress,Clothing,$82.00,North Dakota,L,Magenta,Winter,3.7,No,Credit Card,Express,No,No,1,Cash,Weekly,$382.00,$232.00,$464.00,85,2,198,1.01%,167,1.20%
1800,32,Male,Hoodie,Clothing,$48.00,California,M,Charcoal,Fall,3.9,No,Debit Card,Express,No,No,47,Venmo,Weekly,$94.00,$2.96,$142.00,61,0,333,0.00%,88,0.00%
1801,22,Male,Coat,Outerwear,$58.00,Mississippi,XL,Indigo,Winter,2.7,No,Cash,Express,No,No,30,Credit Card,Weekly,$399.00,$14.74,$457.00,89,0,206,0.00%,73,0.00%
1802,33,Male,Sweater,Clothing,$57.00,New Jersey,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48,Debit Card,Fortnightly,$301.00,$7.31,$358.00,77,0,251,0.00%,180,0.00%
1803,57,Male,Shorts,Clothing,$96.00,Rhode Island,L,Turquoise,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,31,Venmo,Bi-Weekly,$170.00,$8.31,$266.00,53,0,184,0.00%,189,0.00%
1804,60,Male,Sneakers,Footwear,$97.00,New Hampshire,S,Gray,Summer,3.5,No,PayPal,Free Shipping,No,No,33,Venmo,Fortnightly,$523.00,$18.24,$620.00,76,0,216,0.00%,26,0.00%
1805,30,Male,Sweater,Clothing,$42.00,Louisiana,L,Peach,Winter,4.4,No,Debit Card,Next Day Air,No,No,39,Credit Card,Weekly,$104.00,$3.65,$146.00,52,1,160,0.63%,81,1.23%
1806,41,Male,T-shirt,Clothing,$62.00,Arizona,L,Gold,Spring,4.9,No,Venmo,Store Pickup,No,No,46,Debit Card,Weekly,$455.00,$11.00,$517.00,62,2,257,0.78%,111,1.80%
1807,58,Male,Handbag,Accessories,$67.00,Rhode Island,M,Green,Fall,3.9,No,Credit Card,Standard,No,No,24,Venmo,Annually,$481.00,$21.92,$548.00,12,2,215,0.93%,11,18.18%
1808,34,Male,Sneakers,Footwear,$46.00,Vermont,L,Gold,Summer,3.5,No,PayPal,Standard,No,No,37,Venmo,Fortnightly,$452.00,$13.11,$498.00,60,0,326,0.00%,175,0.00%
1809,67,Male,Jacket,Outerwear,$71.00,Tennessee,M,Lavender,Spring,4.3,No,Credit Card,Next Day Air,No,No,7,Debit Card,Monthly,$438.00,$63.63,$509.00,69,0,330,0.00%,15,0.00%
1810,58,Male,Backpack,Accessories,$99.00,Alaska,S,Blue,Fall,3.4,No,Credit Card,Free Shipping,No,No,6,Debit Card,Fortnightly,$388.00,$69.57,$487.00,76,2,344,0.58%,199,1.01%
1811,41,Male,Jeans,Clothing,$28.00,Maryland,M,Magenta,Fall,2.7,No,Credit Card,Standard,No,No,16,Cash,Bi-Weekly,$144.00,$10.12,$172.00,77,0,281,0.00%,54,0.00%
1812,42,Male,Belt,Accessories,$77.00,Wisconsin,L,Blue,Summer,3.6,No,Bank Transfer,Standard,No,No,33,Bank Transfer,Annually,$449.00,$15.47,$526.00,93,2,287,0.70%,95,2.11%
1813,50,Male,Boots,Footwear,$63.00,Nevada,S,Blue,Summer,4.9,No,Venmo,Express,No,No,18,PayPal,Bi-Weekly,$379.00,$23.26,$442.00,98,0,322,0.00%,91,0.00%
1814,40,Male,Shorts,Clothing,$62.00,Illinois,M,Olive,Spring,3.5,No,Credit Card,Free Shipping,No,No,24,PayPal,Weekly,$91.00,$6.12,$153.00,74,0,288,0.00%,54,0.00%
1815,32,Male,Jeans,Clothing,$92.00,Montana,M,White,Summer,3.8,No,Debit Card,Free Shipping,No,No,24,Cash,Quarterly,$520.00,$24.48,$612.00,12,1,346,0.29%,165,0.61%
1816,51,Male,Shoes,Footwear,$72.00,New Mexico,L,White,Winter,4.5,No,Venmo,2-Day Shipping,No,No,48,Credit Card,Every 3 Months,$220.00,$5.96,$292.00,88,1,248,0.40%,148,0.68%
1817,26,Male,Hat,Accessories,$79.00,Virginia,M,Purple,Summer,4,No,Venmo,Express,No,No,4,Cash,Weekly,$463.00,$108.40,$542.00,56,1,262,0.38%,196,0.51%
1818,32,Male,T-shirt,Clothing,$27.00,Delaware,M,White,Summer,4.7,No,Credit Card,Free Shipping,No,No,20,Cash,Weekly,$10.00,$1.76,$37.00,36,1,152,0.66%,63,1.59%
1819,58,Male,Sunglasses,Accessories,$39.00,North Carolina,M,White,Fall,3.8,No,Credit Card,Express,No,No,47,Debit Card,Every 3 Months,$166.00,$4.27,$205.00,42,0,341,0.00%,65,0.00%
1820,51,Male,Socks,Clothing,$86.00,Nevada,S,Peach,Spring,4.5,No,Cash,Next Day Air,No,No,50,Cash,Quarterly,$431.00,$10.14,$517.00,55,1,305,0.33%,6,16.67%
1821,19,Male,Shirt,Clothing,$94.00,Washington,XL,Gold,Fall,5,No,PayPal,Express,No,No,31,PayPal,Monthly,$172.00,$8.31,$266.00,83,0,208,0.00%,17,0.00%
1822,57,Male,Shorts,Clothing,$53.00,Maine,M,Teal,Spring,2.8,No,Credit Card,Express,No,No,29,PayPal,Quarterly,$367.00,$14.00,$420.00,86,1,334,0.30%,30,3.33%
1823,66,Male,Shirt,Clothing,$85.00,Connecticut,S,Cyan,Summer,4.4,No,Cash,Standard,No,No,4,Cash,Annually,$78.00,$32.60,$163.00,91,0,228,0.00%,184,0.00%
1824,62,Male,Socks,Clothing,$50.00,Louisiana,L,Pink,Fall,4.7,No,Cash,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly,$567.00,$15.05,$617.00,93,1,188,0.53%,135,0.74%
1825,58,Male,Pants,Clothing,$47.00,Illinois,XL,Magenta,Winter,3.8,No,Credit Card,Express,No,No,31,Cash,Monthly,$398.00,$13.91,$445.00,78,1,183,0.55%,87,1.15%
1826,23,Male,Boots,Footwear,$75.00,South Dakota,M,Pink,Winter,4.9,No,Bank Transfer,Next Day Air,No,No,41,Credit Card,Weekly,$392.00,$11.12,$467.00,33,1,236,0.42%,122,0.82%
1827,45,Male,T-shirt,Clothing,$60.00,Indiana,M,Turquoise,Winter,4.2,No,PayPal,Express,No,No,44,Debit Card,Annually,$45.00,$2.33,$105.00,97,1,340,0.29%,149,0.67%
1828,20,Male,T-shirt,Clothing,$36.00,Vermont,S,Pink,Spring,4.9,No,Cash,2-Day Shipping,No,No,31,Bank Transfer,Weekly,$262.00,$9.31,$298.00,41,0,268,0.00%,166,0.00%
1829,33,Male,Coat,Outerwear,$80.00,New Hampshire,L,Gray,Spring,3.9,No,Debit Card,Express,No,No,45,Cash,Every 3 Months,$315.00,$8.59,$395.00,49,2,281,0.71%,55,3.64%
1830,30,Male,Hat,Accessories,$96.00,Oregon,M,White,Spring,4.9,No,Venmo,2-Day Shipping,No,No,50,Credit Card,Quarterly,$501.00,$11.71,$597.00,45,2,214,0.93%,46,4.35%
1831,50,Male,Sunglasses,Accessories,$80.00,Kansas,M,Blue,Winter,4.8,No,Credit Card,Express,No,No,7,Venmo,Annually,$403.00,$60.38,$483.00,31,1,150,0.67%,7,14.29%
1832,62,Male,Blouse,Clothing,$71.00,Maine,M,Cyan,Summer,3.3,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,$296.00,$61.17,$367.00,18,0,157,0.00%,117,0.00%
1833,69,Male,Jewelry,Accessories,$29.00,Louisiana,M,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,48,Cash,Monthly,$74.00,$2.10,$103.00,48,2,263,0.76%,53,3.77%
1834,34,Male,Jewelry,Accessories,$53.00,Louisiana,M,Yellow,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,19,PayPal,Fortnightly,$204.00,$12.85,$257.00,93,0,209,0.00%,128,0.00%
1835,49,Male,Skirt,Clothing,$35.00,Indiana,M,Charcoal,Summer,4.1,No,Venmo,2-Day Shipping,No,No,39,Venmo,Fortnightly,$203.00,$5.95,$238.00,72,0,156,0.00%,27,0.00%
1836,65,Male,Scarf,Accessories,$75.00,Kentucky,M,Lavender,Fall,3.2,No,Cash,2-Day Shipping,No,No,45,Credit Card,Quarterly,$282.00,$7.76,$357.00,99,0,277,0.00%,45,0.00%
1837,66,Male,Pants,Clothing,$52.00,South Carolina,M,Teal,Fall,4.2,No,Cash,2-Day Shipping,No,No,35,Credit Card,Monthly,$143.00,$5.42,$195.00,39,1,167,0.60%,101,0.99%
1838,41,Male,Hat,Accessories,$77.00,Montana,M,Beige,Winter,4.8,No,PayPal,Free Shipping,No,No,8,Venmo,Monthly,$271.00,$38.67,$348.00,86,0,163,0.00%,176,0.00%
1839,37,Male,Gloves,Accessories,$24.00,Vermont,L,Blue,Fall,4.1,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly,$394.00,$34.83,$418.00,83,0,302,0.00%,183,0.00%
1840,32,Male,Shirt,Clothing,$78.00,Mississippi,XL,Purple,Winter,3.7,No,Venmo,Store Pickup,No,No,32,Cash,Annually,$44.00,$3.70,$122.00,14,0,255,0.00%,131,0.00%
1841,42,Male,Sandals,Footwear,$98.00,Wyoming,M,Gold,Winter,2.6,No,Cash,Store Pickup,No,No,46,Bank Transfer,Every 3 Months,$421.00,$11.04,$519.00,35,2,239,0.84%,131,1.53%
1842,31,Male,Socks,Clothing,$57.00,Vermont,L,Blue,Winter,3,No,Debit Card,Standard,No,No,7,PayPal,Every 3 Months,$154.00,$26.38,$211.00,90,0,263,0.00%,115,0.00%
1843,61,Male,Handbag,Accessories,$78.00,Alabama,M,Black,Summer,4.4,No,Bank Transfer,Express,No,No,1,Debit Card,Annually,$501.00,$289.50,$579.00,14,0,176,0.00%,35,0.00%
1844,36,Male,Jacket,Outerwear,$76.00,Kentucky,M,Charcoal,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,32,Credit Card,Monthly,$457.00,$16.15,$533.00,68,2,155,1.29%,104,1.92%
1845,60,Male,Shorts,Clothing,$26.00,South Dakota,M,Purple,Spring,2.7,No,Venmo,2-Day Shipping,No,No,31,Credit Card,Annually,$500.00,$16.44,$526.00,69,0,340,0.00%,55,0.00%
1846,51,Male,Sandals,Footwear,$78.00,Delaware,M,Orange,Winter,2.8,No,Debit Card,2-Day Shipping,No,No,39,Bank Transfer,Quarterly,$166.00,$6.10,$244.00,41,2,217,0.92%,72,2.78%
1847,68,Male,Scarf,Accessories,$53.00,Wisconsin,M,Yellow,Summer,2.9,No,Debit Card,Standard,No,No,9,Venmo,Quarterly,$159.00,$21.20,$212.00,60,0,192,0.00%,101,0.00%
1848,46,Male,Sandals,Footwear,$100.00,Arizona,XL,Cyan,Summer,4.4,No,Debit Card,Free Shipping,No,No,49,Credit Card,Weekly,$66.00,$3.32,$166.00,93,2,324,0.62%,129,1.55%
1849,19,Male,Jeans,Clothing,$73.00,Maine,XL,Yellow,Winter,2.7,No,Credit Card,Express,No,No,34,Cash,Every 3 Months,$475.00,$15.66,$548.00,63,2,346,0.58%,69,2.90%
1850,30,Male,Skirt,Clothing,$40.00,New Mexico,M,Maroon,Winter,4.5,No,Credit Card,Store Pickup,No,No,35,Bank Transfer,Monthly,$456.00,$13.78,$496.00,74,2,313,0.64%,56,3.57%
1851,51,Male,Gloves,Accessories,$76.00,Wyoming,S,Black,Winter,2.8,No,Credit Card,Store Pickup,No,No,50,Debit Card,Weekly,$192.00,$5.25,$268.00,44,2,278,0.72%,72,2.78%
1852,28,Male,Skirt,Clothing,$80.00,Delaware,S,Lavender,Fall,3.1,No,Venmo,Free Shipping,No,No,4,Bank Transfer,Fortnightly,$567.00,$129.40,$647.00,52,0,174,0.00%,136,0.00%
1853,41,Male,Sweater,Clothing,$80.00,Pennsylvania,XL,Violet,Winter,3.8,No,Cash,Store Pickup,No,No,32,Cash,Weekly,$407.00,$14.76,$487.00,65,2,176,1.14%,178,1.12%
1854,29,Male,Blouse,Clothing,$67.00,North Dakota,XL,Olive,Spring,2.9,No,Bank Transfer,Express,No,No,11,PayPal,Fortnightly,$570.00,$53.08,$637.00,35,1,349,0.29%,41,2.44%
1855,25,Male,Sweater,Clothing,$61.00,Kentucky,M,Teal,Spring,3.8,No,Credit Card,Express,No,No,49,Credit Card,Annually,$270.00,$6.62,$331.00,97,2,251,0.80%,75,2.67%
1856,60,Male,Shirt,Clothing,$76.00,Rhode Island,XL,Teal,Spring,4.7,No,Bank Transfer,Standard,No,No,9,Cash,Annually,$317.00,$39.30,$393.00,59,1,338,0.30%,194,0.52%
1857,63,Male,Jewelry,Accessories,$55.00,Arizona,XL,Beige,Summer,3.2,No,Venmo,Free Shipping,No,No,30,PayPal,Bi-Weekly,$15.00,$2.26,$70.00,73,0,206,0.00%,124,0.00%
1858,51,Male,T-shirt,Clothing,$85.00,Colorado,L,Maroon,Summer,4,No,Cash,Next Day Air,No,No,33,Cash,Monthly,$564.00,$19.09,$649.00,12,1,223,0.45%,193,0.52%
1859,22,Male,Scarf,Accessories,$69.00,Maine,S,Peach,Spring,4.9,No,Venmo,2-Day Shipping,No,No,8,Debit Card,Annually,$579.00,$72.00,$648.00,32,1,209,0.48%,137,0.73%
1860,54,Male,Belt,Accessories,$26.00,New Jersey,L,Beige,Summer,3.7,No,Credit Card,Store Pickup,No,No,29,Debit Card,Fortnightly,$458.00,$16.13,$484.00,50,1,216,0.46%,185,0.54%
1861,18,Male,T-shirt,Clothing,$64.00,Kansas,M,Silver,Summer,4.8,No,Credit Card,Next Day Air,No,No,4,Credit Card,Monthly,$341.00,$81.00,$405.00,63,2,284,0.70%,190,1.05%
1862,29,Male,Sneakers,Footwear,$60.00,South Dakota,S,Peach,Fall,3.6,No,Bank Transfer,Standard,No,No,19,Debit Card,Monthly,$519.00,$28.95,$579.00,27,0,349,0.00%,190,0.00%
1863,59,Male,Gloves,Accessories,$36.00,New Hampshire,M,Turquoise,Winter,4.6,No,Debit Card,Express,No,No,10,PayPal,Fortnightly,$553.00,$53.55,$589.00,23,1,193,0.52%,192,0.52%
1864,25,Male,Sandals,Footwear,$21.00,Connecticut,L,Orange,Spring,4.3,No,Venmo,2-Day Shipping,No,No,39,Debit Card,Monthly,$414.00,$10.88,$435.00,72,0,202,0.00%,172,0.00%
1865,19,Male,Backpack,Accessories,$72.00,Wyoming,S,Cyan,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,21,Venmo,Quarterly,$408.00,$21.82,$480.00,60,0,336,0.00%,192,0.00%
1866,56,Male,Pants,Clothing,$62.00,Missouri,S,Silver,Summer,3.8,No,Venmo,Store Pickup,No,No,12,Bank Transfer,Monthly,$559.00,$47.77,$621.00,46,2,313,0.64%,79,2.53%
1867,31,Male,T-shirt,Clothing,$44.00,Alaska,XL,Gold,Winter,4.2,No,Debit Card,Standard,No,No,9,Credit Card,Fortnightly,$284.00,$32.80,$328.00,36,1,343,0.29%,157,0.64%
1868,45,Male,Skirt,Clothing,$52.00,Delaware,M,Brown,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Quarterly,$173.00,$10.71,$225.00,13,0,192,0.00%,110,0.00%
1869,23,Male,Gloves,Accessories,$58.00,Indiana,M,Silver,Spring,4.7,No,Bank Transfer,Next Day Air,No,No,44,Cash,Fortnightly,$253.00,$6.91,$311.00,48,2,187,1.07%,119,1.68%
1870,18,Male,Blouse,Clothing,$77.00,West Virginia,S,Beige,Spring,3.9,No,PayPal,2-Day Shipping,No,No,16,Debit Card,Every 3 Months,$598.00,$39.71,$675.00,95,1,342,0.29%,167,0.60%
1871,43,Male,Blouse,Clothing,$99.00,Wyoming,L,Violet,Spring,4.3,No,Debit Card,Store Pickup,No,No,27,Debit Card,Fortnightly,$467.00,$20.21,$566.00,60,2,155,1.29%,119,1.68%
